3.675189157506161486e+00 5.102331388224335740e+00 5.613185447710548281e+00 3.007213359519598228e+00 1.574480172852591453e+00 4.585181133646417884e+00
7.429132527993366431e+00 1.792335271296151555e+00 6.382454713638435528e+00 6.840552071861750960e+00 6.719224866019435360e-01 6.765231850873466790e+00
9.089477218609076647e-01 4.789161353613017980e+00 9.777787409886183667e+00 9.557718397371584018e+00 6.436922992998225013e+00 9.389800022148630632e+00
2.852949197639633727e+00 4.871545833704006512e+00 6.790500380017725490e+00 9.799041719273770212e+00 6.830629251248173439e+00 3.618645829591515817e+00
2.147343406607016281e+00 5.739529305457913289e+00 7.032108357599754278e+00 5.375264424672595354e+00 4.442032381432027499e+00 5.518387476601179564e+00
8.743069674626074317e+00 4.676564366149459140e+00 6.010934043488427747e+00 4.160855079021422043e+00 2.045440901012078871e+00 9.189334374343090417e+00
6.220743546784515132e+00 1.889298494429096920e+00 6.541586633312901355e-01 3.231571525905425624e+00 6.290734610844246788e+00 5.610579376344970726e+00
2.211771897619177807e+00 5.206203597896109869e+00 8.805807375543462712e+00 4.124117664209114853e-01 2.656252397629207174e+00 7.817060233572857619e+00
8.796421158959725872e+00 1.241490796684661113e+00 5.492979481046714518e+00 5.119298108583619999e+00 5.049260435646568013e+00 9.421743415414885803e+00
5.431063756452109814e+00 4.584067720976046978e+00 5.355505009429085916e+00 6.077160097465156063e+00 8.450196838915747577e+00 5.334637897303284859e+00
4.221859459572990581e+00 1.127666544058715248e+00 1.457046963399519779e+00 1.532323710037519771e-01 2.564488746850349443e+00 2.012089506012125995e+00
2.253564335838427191e+00 9.997951238401185492e+00 7.067170602531330559e+00 6.281191569882116355e+00 9.598021279309206122e+00 1.525849032562002217e+00
6.347598068627997137e+00 8.101169537019986322e+00 4.800672677239704811e+00 9.845310364955047078e+00 7.673868730869016552e+00 2.026399868512291036e+00
8.585138639475086819e+00 1.661379026741395259e+00 8.691560409182011782e+00 7.239316871956120281e+00 2.237202283462282892e+00 9.032152978949508082e+00
9.822844911533788803e+00 1.435910467866571283e+00 9.885738083009893984e+00 9.893059567808570876e+00 7.733157707742286391e+00 8.710089173535568108e+00
5.415089226017095747e+00 3.648993911196960482e+00 8.554129598176675842e+00 9.308746172410060638e+00 1.807713075050454421e-03 1.278682875728196500e+00
1.468795510249857328e+00 6.007165758212456019e+00 5.035335113412804375e+00 4.857903458673444419e+00 9.934848612560957193e+00 2.688595461111318308e+00
